Date,USDT_USD,USDC_USD,USTC_USD,BUSD_USD,DAI_USD,FRAX_USD,TUSD_USD,LUSD_USD,FEI_USD,MIM_USD,USDP_USD,USDN_USD,YUSD_USD,USDD_USD,DOLA_USD,PAI_USD,HUSD_USD,NUSD_USD,GUSD_USD,ALUSD_USD,FLEXUSD_USD,SUSD_USD,OUSD_USD,CUSD_USD,RSV_USD,MUSD_USD,USDK_USD,VAI_USD,TOR_USD,DOC_USD,USDS_USD,USDS_USD,USDP_USD,USDB_USD,MAI_USD,USDR_USD,USDJ_USD,STBL_USD,VOLT_VAR,RAI_VAR,FLOAT_VAR,USDX_USD,ZUSD_USD,USX_USD,aSEED_USD,USD+_USD,BAI_USD,EURT_EUR,EUROC_EUR,EURS_EUR,CEUR_EUR,SEUR_EUR,USN_USD,AGEUR_EUR,PAR_EUR,USH_USD,3USD_USD,SIGUSD_USD,HOME_USD,FIAT_USD,PUSD_USD,FUSD_USD,UXD_USD,USDH_USD,FPI_VAR,BEAN_USD,USDL_USD,DUSD_USD,VST_USD,KUSD_USD,USDTZ_USD,MONEY_USD,UUSD_USD,USDI_USD,EURL_EUR,NOTE_USD,HAY_USD,USK_USD,ARUSD_USD,USDW_USD,BOB_USD,USDR_USD,UZD_USD,USDI_USD,IUSD_USD,XAI_USD,RUSD_USD,IBEUR_EUR,PINA_USD,DJED_USD,BAOUSD_USD,CMST_USD,CUSD_USD,USP_USD,EUROe_EUR,CASH_USD,DSU_USD,EURE_EUR,ANONUSD_USD,NXUSD_USD,DUSD_USD,DCHF_VAR,EUSD_USD,CZUSD_USD,d2O_USD,EUSD_USD,crvUSD_USD,DAI+_USD,USDT+_USD,SILK_VAR,clevUSD_USD,R_USD,GRAI_USD,ERN_USD,GHO_USD,FDUSD_USD,PYUSD_USD,GYEN_JPY,STAR_USD,peUSD_USD,eUSD(v2)_USD,mkUSD_USD,LCNY_CNY,NEX_USD,USDY_USD,SVUSD_USD
1695686400,20920738588.99,3705248341.68,182459746.67,896364256.4,1157751638.13,56528801.31,272668556.69,115412464.63,2263704737.23,42402715.58,311043692.98,134298596.71,218932911.26,32868924.5,34492.94,23103000.94,222593861.49,43102953.39,15851153.28,1319623.7,134904955.99,127196619.96,408580.18,18534098.71,1424255.45,26747416.58,32584745.98,19980432.2,40.96,4112398.13,754367.56,111.69,162554.95,5251583.44,44391819.13,955504.31,56056368.74,265777.97,23370.4,1988.44,2.0,27441768.28,201.0,205982075.39,8212402.79,6571.71,4815885.39,69997052.0,713.31,47459957.0,10239442.55,3029267.04,115122052.44,31337932.43,300979.77,5394678.91,1129352.84,789399.91,2.0,273.09,2500000.0,1691769.77,10055065.06,8530993.2,100000011.83,35453883.53,999803.91,245.07,835.0,1700669.9,822083.33,5001.35,2584351.35,170.0,4205010.0,14336232.94,201.0,207749.78,163879.98,5708.0,4000200.0,32058.48,242332.75,314242.95,1712470.52,1410808.17,40772.48,0.0,131339.08,1776304.79,2224349.35,1094616.36,2115982.94,2432268.63,1001000.0,2016670.21,1737247.01,3941169.59,66594.41,8764004.33,233450.97,6501853.91,8568728.69,916883.16,249187.69,8010174.54,1005018.34,14370418.19,3074268.55,2820407.99,2360855.09,16351619.15,11211018.65,4026653.61,279302.93,20204355.12,77.64,2213542263.98,1094512.4,1.03,216900.0,8511880.87,822342.42,5076.89,20091.96,395474.65
1695772800,20934027063.04,3925840105.21,180996653.06,986373629.61,1168798536.54,57389050.47,281530655.53,115412464.63,2263704737.23,42402715.58,347073171.66,131809076.07,221100477.93,32868924.5,170645.74,23103000.94,392876495.85,34284375.09,16019398.26,15352409.26,131380473.31,128596999.89,1511573.32,18603747.64,1420374.66,26548077.81,32474164.47,20607010.41,1041.95,4071069.22,756089.83,261300.0,162554.95,5260780.23,44898431.14,955504.81,14840369.92,8305356.51,23370.4,2788.44,2.0,26884337.88,201.0,205982075.39,8208959.79,6574.17,5754856.57,69997052.0,1733.31,47459957.0,10212973.22,3570226.24,115122052.44,56822528.77,300995.84,5409085.11,1571777.9,789399.91,2.01,42352.17,2500000.0,1704751.04,10238444.8,8530329.06,100000011.83,22114094.45,999828.74,245.07,13347490.39,1700669.9,822083.33,564233.78,2580336.99,370.0,5640010.0,17642796.53,201.0,208848.38,163879.98,5568.0,4000200.0,32078.04,242411.61,314242.95,1719516.79,1410817.1,40772.48,44908008.18,131447.91,1776304.79,2224349.35,1094804.98,2120982.94,2537981.27,1001000.0,2228266.97,1737247.01,3941159.59,66594.41,8701572.97,233501.45,6501853.91,8569728.6,916555.2,249187.69,8465014.13,5000.23,14323961.14,3074271.68,2945312.72,2360855.09,16889672.95,11258127.24,4055566.91,1328342.95,20204355.12,77.64,2213542263.98,1095316.4,1.03,440869.71,19997431.67,822342.42,5076.89,20091.96,398776.16
1695859200,21123644615.39,4123724902.23,182695620.4,1075980154.2,1206386946.25,71772627.92,286786284.55,234010866.24,2399245859.24,42402715.58,348457301.61,126380885.26,234014744.41,32976712.66,195977.79,23103000.9,392877485.23,31275277.01,18444960.26,51459457.09,132328073.35,131091942.38,1539464.71,18686099.75,1425171.56,25739658.28,32469659.86,22253961.66,3757.24,4048150.48,755949.35,261342.91,160299.0,5292651.04,47700683.07,1008835.33,14931761.79,8281971.61,23370.4,7054.51,2.0,27683401.17,201.0,205982075.39,8145550.05,6675.5,5785636.01,69997052.0,301733.31,47459957.0,10205416.9,3971034.08,115169192.5,70222480.35,301012.17,5438401.77,1519538.42,791887.68,12.06,42352.17,2500000.0,1705728.56,10417391.59,8526401.35,100000013.8,22379237.47,1000386.47,246.07,31943736.49,1691945.71,822083.33,652997.14,2604274.34,370.0,5640010.0,18967616.23,201.0,208450.88,163758.88,4679.35,4000200.0,32095.19,242411.61,314242.95,1724627.31,1410817.1,40772.48,44908008.18,131665.76,1848773.79,2224349.35,1106435.36,2187335.46,2917410.51,1001000.0,8990683.11,1737247.01,3785606.22,66594.41,8713219.9,131878.33,6507030.97,8569728.6,916583.84,249187.69,9051044.3,50.0,14330389.04,3100759.87,3004053.29,2354962.09,18662608.24,11644037.25,4202746.84,2220642.91,20204355.12,97.64,2213542263.98,1095333.34,1.03,906064.51,19996268.5,822342.42,5076.89,20091.96,435790.95
1695945600,21202977966.97,4128120369.15,182264240.44,1142756599.84,1184381402.45,78289715.76,284512267.54,250007341.41,2296568402.1,30.37,383912343.28,120880407.44,230926359.37,90839184.5,205224.21,23103000.9,380272227.06,30803822.09,19654710.71,100041649.41,131906363.38,136351289.11,1562443.27,18616493.56,1426588.5,28201553.8,32558762.18,21915129.31,4465.53,4069353.19,761666.54,261471.97,159999.0,5302144.31,48570613.1,969543.8,14759694.3,8275948.54,10023370.4,285943.03,2.0,27007198.51,201.0,205982075.39,8140806.68,6755.12,5537019.54,69997052.0,301733.31,47459957.0,10187279.84,5209910.14,115211886.11,72109685.99,301028.49,5451714.0,1519538.42,791887.68,12.06,42352.17,5594080.24,1693552.45,10410568.92,8582788.56,100000223.61,31652547.25,1000386.47,377.41,31843149.46,1673196.14,822083.33,695017.62,2598165.54,18070.01,5640010.0,18867500.01,201.0,211065.07,178143.31,4479.07,4000200.0,32102.34,295686.29,314242.95,1733589.93,1435817.1,40772.48,44768825.89,131883.88,1856873.79,2224349.35,1124902.27,2375895.18,3083250.16,1001000.0,4016695.08,1728213.21,3997080.74,71594.41,8713217.9,131928.33,6502968.09,8569728.6,916583.84,249187.69,8191762.68,50.0,14157924.79,3431165.4,3013430.0,2354962.09,20446243.66,11779789.0,4282146.97,2764489.24,20204355.12,127.42,2213542263.98,1104383.93,9952.56,953864.28,19995758.47,822342.42,5076.89,20091.96,439250.46
1696032000,21350523809.28,4227905606.02,182908574.13,1172807823.04,1237248731.14,78876977.87,286476502.77,266638916.42,2246301813.96,118.7,373050562.89,119806447.48,278456311.83,127393439.65,202204.16,23103000.9,370548308.06,31331848.36,24025661.07,100865843.63,130829088.44,132579007.94,1595481.93,18667890.55,1430156.37,30369262.68,32504468.76,29411811.01,4690.3,4050942.35,818487.24,261472.0,159999.0,5302240.35,49181797.38,965750.65,14826512.72,8267455.57,20023370.4,6445213.95,2.0,28145055.93,201.0,205982075.39,8150428.27,6756.56,5550990.39,69997052.0,301733.31,47459957.0,10194043.28,5670750.88,115178287.47,71593553.08,301044.93,6005780.45,1571777.9,791887.68,12.06,42352.17,7270362.98,1701135.66,10411354.35,8580090.03,100000223.61,31843862.78,1000386.47,595.75,32044597.19,1658229.87,822083.33,1072557.51,2598067.97,343857.88,5640010.0,19450018.59,201.0,210203.45,178512.84,4349.07,4000200.0,32123.38,296821.26,314242.95,1740955.59,1437172.42,40772.48,44768825.89,132102.26,1868743.79,2224349.35,1125065.35,2463763.34,3179465.96,1001000.0,3940568.56,1728213.21,3820520.68,71688.4,8713232.82,132295.42,6561823.67,8569728.6,916506.85,249187.69,8230652.66,50.01,14090071.96,3471423.54,3024211.49,2354962.09,23847403.71,11784209.0,4378583.73,3147673.29,21194355.12,177.42,2213542263.98,1262528.46,38327.52,771701.48,19996162.52,822342.42,5076.89,20091.96,439123.42
1696118400,21808226475.33,4254328706.91,182776687.43,1053804011.63,1313564234.12,76277371.1,294776959.74,269995861.83,1680692054.65,21018583.62,362029536.45,114769810.88,277060377.78,201711815.7,209459.67,23103000.9,370718348.68,31503891.74,24699220.66,118066844.72,132429057.49,139593297.81,1738692.82,18568352.63,1423229.81,30423432.28,31915481.65,35444735.74,4690.3,4120927.2,1230972.13,282867.6,165306.78,5304604.35,49523410.57,973292.9,14730407.28,8176175.46,20132882.35,10675972.84,2.0,26684334.15,201.0,205982075.39,8138135.24,6757.91,5619369.49,69997052.0,301733.31,47459957.0,10202851.28,7535624.34,126800707.8,70928840.56,301061.15,6037402.96,1571777.9,793938.83,12.06,42352.17,7476722.38,1746033.05,10433631.79,8692331.56,10000223.61,30854687.2,1000386.47,602.55,30803176.55,1659921.42,822083.33,1118492.9,2597131.6,817337.73,5240010.0,20008631.49,201.0,210847.88,176715.43,4337.39,4000200.0,33938.34,300971.83,314242.95,1743517.48,1486627.42,40772.48,44768825.89,132320.9,1899183.19,2224349.35,1125060.5,2822615.34,3341423.21,1001000.0,3765768.48,1728213.21,3973253.69,69615.65,8717298.81,133548.72,6581266.95,9957833.96,916142.91,236687.69,8308652.66,50.01,13629937.89,3573199.91,3088698.43,2354962.09,26495943.15,11804689.33,4397543.99,3515602.89,154452355.12,187.42,2213542263.98,1283276.68,38327.52,795028.01,19992873.48,810292.42,5076.89,20091.96,439725.59
1695513600,21938753509.12,4372477494.6,186343478.8,1071861902.4,1320464127.76,77017944.46,302377861.66,274756754.07,1585985799.72,34168621.6,389638725.12,113044397.3,298174382.29,212303591.53,379066.01,23103000.9,370718348.68,30597442.18,25219749.02,124662189.83,132472795.02,180533359.03,2244667.42,18696377.01,1487260.71,29856985.08,32570010.43,37918322.6,5178.81,4067277.22,1252564.73,282873.34,165693.89,5307724.16,50495709.6,983576.51,14708543.9,8156348.75,20132882.35,13337513.05,2.0,27156874.37,201.0,205982075.39,8165583.04,6554.48,5668451.32,69997052.0,301743.31,47459957.0,10227954.66,8440401.63,126613631.88,71269406.7,301061.15,5944424.27,1571777.9,799365.18,12.06,55741.56,7517087.4,1746457.93,11662127.54,8696155.38,10000228.55,30958535.96,1000344.4,706.71,30806577.45,1658833.95,822083.33,1187241.57,2594890.84,907807.7,5240010.0,19354765.07,201.0,239126.21,148452.87,4337.39,10000150.95,33951.58,304096.91,314242.95,1768390.81,1891568.62,40772.48,44768825.89,132539.8,1910183.19,2224349.35,1127663.62,2829639.95,3353503.61,1001000.0,3703824.36,1728213.21,3974266.08,70115.65,8710618.37,136002.88,6778719.12,9957833.96,915972.74,236687.69,8308653.66,50.01,13449818.7,3576524.26,3108803.06,2354962.09,26337323.91,11808095.58,4366644.94,5528082.73,257547455.12,235.03,2213542207.98,1283589.24,40357.53,1222347.86,19992365.7,810292.42,5076.89,20091.96,
1695600000,22300090404.11,4383223920.0,188718319.32,1104351826.58,1313903813.91,78335940.66,304272398.11,281891355.95,1599081460.92,42787576.65,449254584.58,114928705.36,296886086.76,242774438.48,453377.78,23103000.9,370718348.68,31924889.38,27016932.54,131630501.26,134635781.58,167808484.71,2305436.79,19040894.07,1494234.31,29463282.56,32699033.56,27042760.68,27486.09,3916314.59,1255548.99,301983.5,162686.41,5315271.25,51907718.3,1264026.71,14766396.81,8145631.91,20132882.35,21418500.1,2.0,27477623.96,201.0,205982075.39,8166838.64,6583.76,5598451.73,69997052.0,316743.31,47459957.0,10223730.95,8926365.24,126878573.4,78232746.37,301093.96,5938213.3,1571777.9,792546.47,12.06,55741.56,6646182.76,1490760.26,11764484.4,8572094.04,10000277.98,30961934.33,1000344.4,806.71,30665969.73,1647456.91,823083.33,1366206.95,2595406.15,1282938.39,5240010.0,19805425.92,2572161.3,237470.62,179297.03,4380.0,10000150.95,34001.13,305122.36,314242.95,1798570.94,1941568.62,40768.48,44768825.89,132758.96,1997511.19,2224349.35,1122529.01,2934851.48,3265976.37,1001000.0,3495195.19,1728213.21,3987742.33,70115.65,8717972.75,137381.13,6701437.47,10957833.96,915544.8,236685.69,8332469.32,50.02,13516125.03,3728667.89,3118209.58,2354962.09,26322373.07,11829525.96,4215389.89,6154328.41,258547543.12,307.43,2213542207.98,1483348.15,111.44,3562496.69,19997064.96,810292.42,5076.89,20091.96,
1695686400,22825440973.46,4487166194.89,184737917.92,1096248498.93,1363763940.33,76765960.56,302874514.08,325585611.01,1699380259.03,40900177.74,500573672.01,113841913.65,296419217.66,256738290.81,704183.23,23103000.9,371717795.8,29757298.97,32786716.03,123845252.02,132831769.89,163790843.82,2400341.82,20098273.36,1486843.59,31872925.16,32497110.56,21178051.09,326747.72,3910375.13,1288767.43,314072.01,162694.92,5321277.67,51546304.55,1398261.17,14709619.11,8157860.51,20132882.35,26345980.11,2.0,28279534.52,201.0,205982075.39,8176305.71,18292.16,5598200.82,69997052.0,316743.31,47459957.0,10253462.49,9933115.12,126864499.99,85125927.59,301110.21,6308704.61,1571777.9,780224.4,12.06,55741.56,6695722.76,2101358.39,11910585.73,8583195.09,10000382.73,30987387.09,1000344.4,943.87,31169975.9,1644372.88,823083.33,1382387.16,2618546.08,1310708.99,5240010.0,20006008.16,2773819.07,229602.5,167387.03,4380.0,10000150.95,34014.36,305122.36,314242.95,1849658.87,2041577.12,39364.48,44768825.89,132978.39,2114802.72,2224349.35,1104670.52,2953960.75,3245511.59,1001000.0,3539636.36,1728213.21,4032481.4,70115.65,8718972.75,137499.33,6708672.51,10957833.96,915544.8,236687.19,8332469.32,50.02,12415369.72,3738479.3,3110929.87,2333245.67,26814755.15,11933943.46,4215965.92,6705796.53,291560543.12,372.8,2213542207.98,1483756.22,139547.53,35788275.56,19999682.03,810292.42,5076.89,122507.84,
1695772800,23523147664.19,4569415836.97,187409432.88,1103820738.58,1391136962.13,79297691.75,300312287.95,367465987.27,1626719585.67,43176668.36,479554049.97,112246343.11,295884821.6,256568033.92,3208267.5,23103000.9,373503208.52,29278380.02,32664402.13,127939554.56,133414866.68,166301137.35,2491341.91,20981715.76,1508947.79,31667736.69,32250590.86,28462172.36,567165.06,3996903.88,5846795.27,318059.71,162694.92,5324334.97,51082045.22,1574030.6,14764931.68,8154776.07,20132882.35,21926821.6,2.0,27409074.46,201.0,205982075.39,8176489.58,21786.28,5068895.84,69997052.0,316743.31,47459957.0,10274336.94,11178195.83,127567931.34,91088746.0,301126.51,6469799.38,1571777.9,784554.27,37.19,138970.56,6756244.53,2149782.18,11911513.79,8615797.63,10000393.61,31055409.57,1000344.4,984.76,31196424.64,1644672.58,823083.33,1412606.31,2606798.01,1011906.73,5240010.0,21814662.21,2779929.43,230693.93,179620.01,4810.0,10000150.95,34027.6,305373.79,314242.95,1871294.52,2480870.55,39364.48,44768825.89,133198.08,2183222.72,2224349.35,1101741.49,3023645.18,3258961.1,1001000.0,4011758.91,1728213.21,4424551.76,80115.65,8719134.12,138522.27,6728871.45,10957833.96,915246.85,236686.69,8807969.32,50.02,12313932.24,3522919.74,3129308.0,2333245.67,26945683.05,12497050.46,4221486.95,7116215.59,291560543.12,382.8,2213542207.98,1738985.78,143203.51,36900354.85,19999682.03,810292.42,5076.89,122507.84,
1695859200,23789558136.59,4756435704.09,184841885.58,1154920715.36,1414793449.88,81233221.37,307769392.81,458438573.26,1586747818.7,48742624.73,496885765.14,110081273.5,290483156.16,269844932.24,3153660.97,23103000.9,342974573.73,28285445.17,33390803.22,165891362.67,133869633.55,156500060.02,2499074.4,21433554.86,1484420.39,32949714.72,32636469.29,30653192.31,815815.97,3998980.17,5870011.68,318198.1,162846.66,5516901.47,50858098.0,1574111.58,14826113.55,8144182.17,20132882.35,26697903.65,3164424.54,25935310.3,201.0,130882195.39,8189089.15,19207.91,4815732.67,69997052.0,316743.31,47459957.0,10350944.2,12592835.4,127564527.09,95045035.33,301142.91,6751946.25,1571777.9,783873.24,37.19,273450.81,6806534.25,2265291.67,12005347.92,8679312.47,10478989.91,30775616.84,1000344.4,1019.24,30376908.43,1640341.0,823083.33,1449033.76,2597361.57,2032969.26,5240010.0,22283014.93,2783654.86,220330.2,161773.71,5198.0,10000150.95,34040.86,359681.89,314242.95,1931658.76,2449859.79,39364.48,44768825.89,133418.03,2183222.72,2228167.06,1104290.81,3059443.07,65438138.76,1001000.0,5180486.44,1728213.21,4476567.97,75115.65,8719494.67,139795.56,6941773.38,10957833.96,915246.85,236686.69,8879585.86,50.02,12109162.42,3169301.22,3136968.59,2333245.67,26927802.18,12254762.47,4271070.67,7895892.44,291560543.12,509.73,2213542207.98,1879397.05,17102.17,38581687.3,19999826.96,663019.92,5176.89,122507.84,
1695945600,24279872324.78,4823053784.68,186328684.87,1164493485.33,1430017174.22,90274657.25,314714423.53,533768776.49,1554238834.66,62501655.65,477920593.57,110233875.57,284247142.71,270207702.98,5939346.0,23103000.9,344580790.73,26989441.05,34403883.99,170067784.56,133553337.06,157961237.13,2593743.85,21622992.12,1580364.7,31377325.98,32687994.52,27299599.79,1035623.79,4016514.5,5878966.38,318198.1,87258.3,5536811.25,50584293.66,1575123.75,14751219.45,8033988.2,20132882.35,32540635.07,4097282.82,26041317.78,201.0,130882195.39,8194974.09,19218.66,5148633.32,69997052.0,316743.31,47459957.0,10364570.54,13183793.86,127551173.15,109914558.64,301159.18,6511911.65,1571777.9,787969.11,37.19,415915.04,6776022.59,2275680.65,12018622.86,8527841.54,10766502.66,30788506.84,999743.08,1019.24,30226166.44,1633399.66,823083.33,1447512.84,2597574.06,3471025.22,5240010.0,22574494.26,2773235.6,220924.12,179813.2,5128.0,10000150.95,34054.11,344465.2,314242.95,1985330.62,2449859.79,39364.48,44768825.89,160361.37,2178222.72,2228167.06,1106071.72,3061252.74,65438138.76,1001000.0,3824193.68,1728213.21,4526305.41,74162.91,8720824.32,141962.56,7013457.84,10957833.96,915246.85,236686.69,8873403.76,50.03,12085678.12,3152438.45,3147932.35,2333245.67,28176916.68,12142041.36,4177233.92,7779648.87,291784647.19,2000809.06,2213542207.98,2128267.13,337283.12,35597459.07,19998276.85,663019.92,5176.89,122507.84,
1696032000,24476886629.58,4827132057.48,187675578.88,1063504274.9,1373642115.99,92606706.16,305725312.8,554428770.2,1592806445.31,57455898.91,449879847.87,109791643.98,279171000.99,272053414.2,8353869.13,23103000.9,344136673.73,26195645.42,32978205.19,168219490.23,133097588.7,173929086.77,2651067.77,22202040.17,1577450.29,30467374.01,32870761.39,32441766.28,1181825.23,4024035.54,5882483.58,319176.05,68401.39,5536811.25,50419644.96,1576173.74,14724460.18,8146570.71,20132882.35,35518810.34,4268938.53,24470735.93,201.0,130882195.39,8199738.03,19233.29,5110890.41,69997052.0,316743.31,47459957.0,10372796.61,12007699.86,127510099.96,105288148.66,301175.53,6618796.25,1848883.75,847469.11,37.19,601021.76,6776022.59,2213305.34,12023761.28,8304819.79,10789377.73,30810920.37,999743.08,1019.24,28782066.35,1623440.73,823083.33,1449022.46,2593332.92,3526472.53,5240010.0,23114488.76,2793563.75,223545.89,180379.13,5128.0,10000150.95,34067.34,344465.2,314242.95,2119504.37,2335507.79,39364.48,44768825.89,195554.92,2278222.72,2228167.06,1152632.99,2824480.65,65437888.76,1001000.0,3779329.04,1728213.21,4637616.66,74162.91,8721974.28,143502.34,7041496.34,10957833.96,915244.36,236685.19,8877359.76,50.03,11822550.79,2605591.86,3156809.76,2333245.67,29006398.45,12127913.66,4178251.47,8134610.54,290884747.19,2000867.39,2213542207.98,2128267.13,2898700.5,35294151.14,19999796.32,663019.92,5176.89,122507.84,
1696118400,24294673600.94,4783652038.1,195438405.01,1063192020.92,1368345716.81,96899299.44,301902222.78,555234823.15,1659049995.18,59317986.91,456302396.19,115619680.35,275595944.78,271783111.68,13257481.19,23103000.9,344740606.56,24186063.61,32363464.22,166903438.6,133976142.24,227914072.34,2634312.89,22494878.41,1584411.61,32010049.79,32946397.24,39555742.21,1204339.29,4097703.18,5879632.79,318824.54,67828.79,5529329.39,49399059.79,2084999.26,14764955.4,8115375.72,20132882.35,35171679.25,4696766.81,24709470.21,201.0,130882195.39,8191372.66,19295.58,4643030.16,69997052.0,316744.31,47459957.0,10393643.88,14221398.64,127514365.56,111050790.36,301191.96,6495630.08,1848883.75,898191.62,50.25,661786.4,6703314.92,2206486.81,11449517.76,8285885.47,11200817.25,31476362.06,999915.06,1030.55,28238910.2,1609363.48,801003.33,1453415.89,2593717.77,3990152.06,5240010.0,23708898.57,3168019.38,224035.18,142411.33,5223.0,10000150.95,33944.7,344566.97,314242.95,2887502.8,2384507.56,39364.48,44768825.89,224862.17,2197957.72,2228167.06,1239531.84,2970894.02,65437888.76,1001000.0,3745998.33,1714562.9,4672280.09,74162.91,8722623.35,144504.19,7116066.35,10957833.96,915323.16,236684.69,8877359.76,50.03,11821651.83,2598454.35,3149774.77,2333245.67,29332109.81,12032516.57,4201842.78,8242917.31,300784747.19,2000945.7,2213542207.98,2128076.28,2887033.54,35501656.95,19999971.86,663019.92,5176.89,122507.84,
1694736000,24337321169.83,4762603311.21,191936818.23,1073761957.81,1368857291.74,100855563.85,300112298.44,1239533692.56,1599617865.03,60389184.28,455666504.09,115262378.18,248471604.22,286855133.76,15497166.41,23103000.9,345002731.38,22694934.36,31795655.63,179180803.87,133606261.33,182995707.03,3700479.8,23530796.04,1580787.83,34293128.87,32659989.87,14880634.4,1236273.83,4044087.6,5862365.02,319128.1,67785.1,5522075.93,49625595.08,2087377.03,14882706.72,8109504.57,20132882.35,35655310.95,4522680.93,25105355.48,201.0,130882195.39,8465525.05,19455.45,4643067.35,69997052.0,319744.42,47459957.0,10408191.39,14890142.76,127484697.89,112061955.3,301208.21,6457396.87,1848883.75,894891.13,50.25,601021.88,6726141.01,2252892.95,11452459.81,8292066.18,12069441.65,31482773.46,999915.06,1023.75,27897285.84,1589512.12,801003.33,1416086.52,2593218.45,4001433.89,5240010.0,24932539.85,4657604.82,223011.33,193231.77,5242.0,15000150.95,33972.6,369985.04,314242.95,3001062.27,2380704.19,39364.48,44768825.89,253464.64,2292489.26,2228167.06,1280012.85,2975643.96,65437888.76,1001000.0,3622573.89,1714562.9,4665241.29,72162.91,8723172.97,145609.52,7365242.05,10957833.96,915323.16,236684.69,8985719.36,50.03,11774896.93,2392717.48,3158394.68,2333245.67,29293031.96,12049551.47,4180687.85,8709113.74,300784747.19,2001442.79,2213542207.98,2132629.86,2928147.85,37415569.79,19999971.86,663019.92,,,
1694822400,24213693580.93,4828960535.36,196616421.96,1085089913.41,1408197771.98,105241349.48,379949504.04,1230178974.65,1535223481.56,53272631.46,449853287.82,114284269.06,159216229.95,303203161.77,15335804.76,23103000.9,288319583.91,22827810.25,32261007.48,174068268.09,133715895.42,170337015.19,3722201.58,24633443.3,1579616.92,34436335.42,32689172.43,35490360.11,1250266.88,3939023.54,5966354.73,319623.47,67785.1,5516157.88,50173333.12,2084156.47,14884673.16,8108660.76,9938511.49,34731857.06,4528041.19,25428272.0,201.0,130882195.39,8502293.74,20009.83,4592560.78,70997052.0,316739.42,47459957.0,10464494.74,14028656.0,127525401.08,111266273.87,371224.61,6602408.7,1848883.75,914921.13,50.25,601021.88,6725881.58,2261385.6,11509354.57,8300863.57,14604215.0,31491970.98,999915.06,1074.91,27521056.02,1589501.34,801003.33,665504.07,2593778.74,4502868.52,5240010.0,23217590.1,5241347.28,222697.27,198613.47,5112.0,15000150.95,33982.67,369985.04,314242.95,3036000.12,2380704.19,39356.48,44768825.89,285656.98,2406689.26,2228167.06,1331855.34,2669199.89,65437888.76,1001000.0,3589711.84,1714562.9,4654158.16,72162.91,8723323.21,148199.03,7431621.33,10957833.96,915323.16,236684.69,14574819.68,1968964.43,11664239.49,2384722.49,3200492.68,2333245.67,29625622.75,12121730.28,4111673.87,9006204.26,305784747.19,2002804.89,2213542207.98,2120475.39,2037813.46,31704903.87,29998641.7,663019.92,,,
1694908800,24266793529.26,4876847232.56,195927504.65,1151568139.52,1291623496.7,110335305.35,378432372.44,1213309315.78,1511924049.97,57768878.04,452677595.92,115355468.12,160596646.02,311304949.27,19415912.92,23103000.9,287966230.69,22417326.31,33982622.31,184867854.67,134027737.59,179668520.02,3737358.67,25307885.57,1578843.85,33091736.66,32732205.42,33137884.78,1604874.56,3941543.49,6000673.56,321408.77,67785.1,5516225.72,50326932.39,2104540.21,14709689.98,8154720.6,9938511.49,32899795.36,4451113.0,25241889.34,201.0,130882195.39,8504330.25,20832.81,4591763.9,70997052.0,316739.42,47459957.0,10535576.76,15726368.28,128478268.03,142569613.39,371245.45,6977344.13,1848883.75,914821.13,50.25,591467.27,6469181.35,2347598.8,11520806.46,8255834.49,13445247.62,31500705.12,999874.93,1099.34,21408004.96,1589461.04,801003.33,620785.57,2594171.99,6931242.2,5240010.0,23883917.69,5224197.15,223227.91,201093.16,5112.0,15000150.95,33992.75,369965.4,314242.95,3050608.77,2385704.19,39356.48,44768825.89,321889.74,2354139.26,2228167.06,1349602.31,2673250.61,65437888.76,1001000.0,2914087.66,1714562.9,4667986.84,72162.91,8723826.28,145415.41,7431730.79,10957833.96,915355.51,236684.69,13657515.59,2076290.16,11651053.5,2361199.13,3286853.2,2345950.05,30942474.33,12283169.13,4064056.78,9449772.86,308784747.19,2003120.64,2213542207.98,2121907.36,11279814.33,35350810.64,29999537.99,650969.92,,,
1694995200,24315907744.21,5042504749.59,195924960.95,1139267260.93,1369636167.33,119990622.85,378463839.64,1226872183.47,1455085171.58,53307938.29,463635461.94,113278798.29,164317670.38,317682162.32,19771745.91,23103000.9,285815361.52,22627322.18,38872218.02,179435345.82,133637765.88,176292679.57,3688005.07,26129129.04,1574914.72,33946178.87,32544736.43,27330403.68,1711339.69,3943004.46,6006008.26,321634.16,67785.1,5536362.97,50993153.48,2108424.49,14678635.1,8132716.38,9938511.49,33378925.68,4451113.0,28058895.86,201.0,130882195.39,8478127.48,20850.44,4607978.67,70997052.0,316739.42,47459957.0,10608887.14,16898530.87,138475440.68,143228313.3,371264.55,7295097.7,1848883.75,913974.67,50.25,599845.6,6456168.25,2469715.77,11505575.48,8087930.4,13863510.06,31511141.73,999874.93,1099.34,20843806.4,1589450.39,801003.33,619578.69,2593022.12,7532576.74,5240010.0,23998351.82,5189120.18,224674.57,197168.07,5118.59,15000150.95,34628.89,239059.83,313710.11,3066809.75,2385704.19,39356.48,44768825.89,362670.03,2393039.26,2228167.06,1350231.21,3103760.66,65437888.76,1001000.0,2714452.49,1494922.9,4729647.19,72162.91,8724020.8,145620.04,7584085.3,11667833.96,915355.51,236484.69,15207997.24,4092260.4,11488686.3,1975904.38,3315410.22,2345950.05,30972490.29,12379038.03,4043817.4,9947832.85,308784747.19,3502226.01,2193538679.98,2122894.19,11269819.59,36630760.64,29999537.99,650969.92,,,
