asset_id,asset_name,symbol,gecko_id,pegType,pegMechanism,chain,chain_circulating,current_circulating,price,% Off Peg,market_cap,total_volume,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date
21,flexUSD,FLEXUSD,flex-usd,peggedUSD,crypto-backed,smartBCH,103760084.06026487,196350245.33174843,0.214484,-78.5516,42113986.01973473,21.31,1.031,-79.38113,2022-01-01T00:00:00.000Z,0.178949,18.78033,2023-06-10T04:30:33.652Z
22,sUSD,SUSD,nusd,peggedUSD,crypto-backed,Optimism,48957592.75180468,85160451.80896306,0.997988,-0.20120000000000138,84989108.97992343,2417350.0,2.45,-59.30453,2020-02-18T03:23:56.261Z,0.429697,132.44863,2020-03-18T08:09:20.698Z
22,sUSD,SUSD,nusd,peggedUSD,crypto-backed,Ethereum,36202661.463823795,85160451.80896306,0.997988,-0.20120000000000138,84989108.97992343,2417350.0,2.45,-59.30453,2020-02-18T03:23:56.261Z,0.429697,132.44863,2020-03-18T08:09:20.698Z
22,sUSD,SUSD,nusd,peggedUSD,crypto-backed,Ontology,0.0,85160451.80896306,0.997988,-0.20120000000000138,84989108.97992343,2417350.0,2.45,-59.30453,2020-02-18T03:23:56.261Z,0.429697,132.44863,2020-03-18T08:09:20.698Z
22,sUSD,SUSD,nusd,peggedUSD,crypto-backed,Arbitrum,138.64862365410568,85160451.80896306,0.997988,-0.20120000000000138,84989108.97992343,2417350.0,2.45,-59.30453,2020-02-18T03:23:56.261Z,0.429697,132.44863,2020-03-18T08:09:20.698Z
22,sUSD,SUSD,nusd,peggedUSD,crypto-backed,Fantom,58.94471093422609,85160451.80896306,0.997988,-0.20120000000000138,84989108.97992343,2417350.0,2.45,-59.30453,2020-02-18T03:23:56.261Z,0.429697,132.44863,2020-03-18T08:09:20.698Z
23,Origin Dollar,OUSD,origin-dollar,peggedUSD,crypto-backed,Ethereum,15950966.283473812,15950966.283473812,0.998453,-0.1546999999999965,15926290.13863328,4182272.0,7.46,-86.62252,2021-05-18T18:43:44.666Z,0.145538,586.0815,2020-11-17T05:38:41.319Z
24,Celo Dollar,CUSD,celo-dollar,peggedUSD,algorithmic,Ethereum,159550.96711693038,42100253.52442364,1.001,0.09999999999998899,42142353.77794806,122042.0,1.14,-12.40073,2021-09-10T07:19:08.038Z,0.886584,12.80093,2023-03-11T09:01:56.928Z
24,Celo Dollar,CUSD,celo-dollar,peggedUSD,algorithmic,Solana,165079.446384531,42100253.52442364,1.001,0.09999999999998899,42142353.77794806,122042.0,1.14,-12.40073,2021-09-10T07:19:08.038Z,0.886584,12.80093,2023-03-11T09:01:56.928Z
24,Celo Dollar,CUSD,celo-dollar,peggedUSD,algorithmic,Klaytn,5.52022037288,42100253.52442364,1.001,0.09999999999998899,42142353.77794806,122042.0,1.14,-12.40073,2021-09-10T07:19:08.038Z,0.886584,12.80093,2023-03-11T09:01:56.928Z
24,Celo Dollar,CUSD,celo-dollar,peggedUSD,algorithmic,Celo,41775617.590701796,42100253.52442364,1.001,0.09999999999998899,42142353.77794806,122042.0,1.14,-12.40073,2021-09-10T07:19:08.038Z,0.886584,12.80093,2023-03-11T09:01:56.928Z
25,Reserve,RSV,reserve,peggedUSD,crypto-backed,Ethereum,425078.9839336661,427703.8054602963,0.99734,-0.26599999999999957,426566.1133377719,4.05,6.59,-84.86478,2020-08-17T20:21:44.158Z,0.03245613,2972.8853,2023-05-10T00:19:24.795Z
25,Reserve,RSV,reserve,peggedUSD,crypto-backed,Gnosis,2624.8215266301736,427703.8054602963,0.99734,-0.26599999999999957,426566.1133377719,4.05,6.59,-84.86478,2020-08-17T20:21:44.158Z,0.03245613,2972.8853,2023-05-10T00:19:24.795Z
26,mStable USD,MUSD,musd,peggedUSD,crypto-backed,Ethereum,3564355.941105766,4671069.924590604,1.0,0.0,4671069.924590604,87105.0,2.71,-63.13767,2022-07-25T07:15:35.139Z,0.472562,111.42838,2023-06-19T11:31:37.482Z
26,mStable USD,MUSD,musd,peggedUSD,crypto-backed,Gnosis,3940.534260667306,4671069.924590604,1.0,0.0,4671069.924590604,87105.0,2.71,-63.13767,2022-07-25T07:15:35.139Z,0.472562,111.42838,2023-06-19T11:31:37.482Z
26,mStable USD,MUSD,musd,peggedUSD,crypto-backed,Polygon,1102773.4492241715,4671069.924590604,1.0,0.0,4671069.924590604,87105.0,2.71,-63.13767,2022-07-25T07:15:35.139Z,0.472562,111.42838,2023-06-19T11:31:37.482Z
27,USDK,USDK,usdk,peggedUSD,fiat-backed,Ethereum,174985.97546618007,488711.0,0.949503,-5.049700000000001,464032.560633,113.63,1.11,-14.09304,2021-01-30T17:56:55.243Z,0.607556,56.84944,2023-08-08T16:01:05.458Z
27,USDK,USDK,usdk,peggedUSD,fiat-backed,OKExChain,284620.32748631,488711.0,0.949503,-5.049700000000001,464032.560633,113.63,1.11,-14.09304,2021-01-30T17:56:55.243Z,0.607556,56.84944,2023-08-08T16:01:05.458Z
27,USDK,USDK,usdk,peggedUSD,fiat-backed,Polygon,17771.198,488711.0,0.949503,-5.049700000000001,464032.560633,113.63,1.11,-14.09304,2021-01-30T17:56:55.243Z,0.607556,56.84944,2023-08-08T16:01:05.458Z
27,USDK,USDK,usdk,peggedUSD,fiat-backed,Solana,11333.49904751,488711.0,0.949503,-5.049700000000001,464032.560633,113.63,1.11,-14.09304,2021-01-30T17:56:55.243Z,0.607556,56.84944,2023-08-08T16:01:05.458Z
28,Vai,VAI,vai,peggedUSD,crypto-backed,BSC,4121302.922667236,4121302.922667236,1.002,0.20000000000000018,4129545.5285125705,30871.0,4.72,-78.7615,2023-03-20T08:39:41.885Z,0.579175,72.97231,2021-02-20T12:41:31.556Z
29,TOR,TOR,tor,peggedUSD,crypto-backed,Fantom,17070482.490329992,17070482.490329992,0.983234,-1.6765999999999948,16784278.780897122,52.69,1.05,-6.33116,2022-03-06T10:39:33.324Z,0.279502,251.93639,2023-07-14T08:13:06.716Z
31,SpiceUSD,USDS,spiceusd,peggedUSD,algorithmic,BSC,2234080.1749004233,18047728.62691072,0.109071,-89.0929,1968483.8090657792,22.35,1.054,-89.63876,2022-09-04T02:33:51.481Z,0.077014,41.85949,2023-09-11T12:13:25.763Z
31,SpiceUSD,USDS,spiceusd,peggedUSD,algorithmic,Ethereum,611482.997070974,18047728.62691072,0.109071,-89.0929,1968483.8090657792,22.35,1.054,-89.63876,2022-09-04T02:33:51.481Z,0.077014,41.85949,2023-09-11T12:13:25.763Z
31,SpiceUSD,USDS,spiceusd,peggedUSD,algorithmic,Polygon,981186.0986092441,18047728.62691072,0.109071,-89.0929,1968483.8090657792,22.35,1.054,-89.63876,2022-09-04T02:33:51.481Z,0.077014,41.85949,2023-09-11T12:13:25.763Z
31,SpiceUSD,USDS,spiceusd,peggedUSD,algorithmic,Avalanche,14220979.356330078,18047728.62691072,0.109071,-89.0929,1968483.8090657792,22.35,1.054,-89.63876,2022-09-04T02:33:51.481Z,0.077014,41.85949,2023-09-11T12:13:25.763Z
32,Sperax USD,USDS,sperax-usd,peggedUSD,algorithmic,Arbitrum,1336074.4364042762,1336074.4364042762,0.995626,-0.4373999999999989,1330230.446819444,17903.78,2.0,-50.22186,2022-12-01T08:47:39.621Z,0.885129,12.74515,2023-03-11T08:09:10.581Z
33,USDP Stablecoin,USDP,usdp,peggedUSD,crypto-backed,BSC,9698.303861357004,2640536.3975019758,0.955272,-4.472799999999999,2522430.4855145076,145.77,1.41,-32.0783,2022-06-10T17:52:50.013Z,0.699723,36.52141,2022-04-13T12:52:19.889Z
33,USDP Stablecoin,USDP,usdp,peggedUSD,crypto-backed,Ethereum,2557455.152061488,2640536.3975019758,0.955272,-4.472799999999999,2522430.4855145076,145.77,1.41,-32.0783,2022-06-10T17:52:50.013Z,0.699723,36.52141,2022-04-13T12:52:19.889Z
33,USDP Stablecoin,USDP,usdp,peggedUSD,crypto-backed,Gnosis,73290.01396248149,2640536.3975019758,0.955272,-4.472799999999999,2522430.4855145076,145.77,1.41,-32.0783,2022-06-10T17:52:50.013Z,0.699723,36.52141,2022-04-13T12:52:19.889Z
33,USDP Stablecoin,USDP,usdp,peggedUSD,crypto-backed,Fantom,92.92761664947787,2640536.3975019758,0.955272,-4.472799999999999,2522430.4855145076,145.77,1.41,-32.0783,2022-06-10T17:52:50.013Z,0.699723,36.52141,2022-04-13T12:52:19.889Z
34,USD Balance,USDB,usd-balance,peggedUSD,algorithmic,Fantom,147529.41295504756,147529.41295504756,0.055828,-94.41720000000001,8236.272066454396,142.95,1.14,-95.08536,2023-01-15T10:25:22.529Z,0.03913033,42.71839,2023-09-01T13:44:11.075Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Optimism,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Metis,4249591.068994584,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Kava,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Cronos,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Moonriver,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Milkomeda C1,499901.03183530975,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Avalanche,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Harmony,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,BSC,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,IoTeX,1996011.8381281197,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Ethereum,5808878.411800612,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Gnosis,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Aurora,1499999.9964783937,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Polygon,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Solana,68839.04244912788,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Celo,999999.9937397365,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Arbitrum,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
35,MAI,MAI,mimatic,peggedUSD,crypto-backed,Fantom,0.0,15123221.383425884,0.885806,-11.419400000000001,13396240.240766948,122811.0,1.35,-34.65246,2021-05-29T21:51:31.732Z,0.809109,9.36711,2022-01-24T14:55:16.883Z
42,USDX,USDX,usdx,peggedUSD,crypto-backed,Kava,36165472.0,36165472.0,0.938222,-6.1777999999999995,33931241.470784,307611.0,3.89,-75.84234,2020-11-21T11:14:14.148Z,0.100156,837.31593,2023-04-10T20:50:38.522Z
43,ZUSD,ZUSD,zusd,peggedUSD,fiat-backed,Optimism,0.0,16171678.557332,0.994146,-0.5854000000000026,16077009.551057378,45.0,5.02,-80.22043,2022-04-13T07:29:23.120Z,0.493968,101.17485,2022-07-18T23:36:56.931Z
43,ZUSD,ZUSD,zusd,peggedUSD,fiat-backed,Ethereum,16021615.557332,16171678.557332,0.994146,-0.5854000000000026,16077009.551057378,45.0,5.02,-80.22043,2022-04-13T07:29:23.120Z,0.493968,101.17485,2022-07-18T23:36:56.931Z
43,ZUSD,ZUSD,zusd,peggedUSD,fiat-backed,Stellar,150063.0,16171678.557332,0.994146,-0.5854000000000026,16077009.551057378,45.0,5.02,-80.22043,2022-04-13T07:29:23.120Z,0.493968,101.17485,2022-07-18T23:36:56.931Z
43,ZUSD,ZUSD,zusd,peggedUSD,fiat-backed,Arbitrum,0.0,16171678.557332,0.994146,-0.5854000000000026,16077009.551057378,45.0,5.02,-80.22043,2022-04-13T07:29:23.120Z,0.493968,101.17485,2022-07-18T23:36:56.931Z
44,dForce USD,USX,token-dforce-usd,peggedUSD,crypto-backed,BSC,14242026.917163663,32189750.806200907,1.007,0.6999999999999895,32415079.061844308,13716.76,2.71,-62.7211,2022-09-12T07:44:30.756Z,0.331253,204.94884,2022-06-14T21:54:04.120Z
44,dForce USD,USX,token-dforce-usd,peggedUSD,crypto-backed,Optimism,6991042.825577091,32189750.806200907,1.007,0.6999999999999895,32415079.061844308,13716.76,2.71,-62.7211,2022-09-12T07:44:30.756Z,0.331253,204.94884,2022-06-14T21:54:04.120Z
44,dForce USD,USX,token-dforce-usd,peggedUSD,crypto-backed,Ethereum,1701108.548832804,32189750.806200907,1.007,0.6999999999999895,32415079.061844308,13716.76,2.71,-62.7211,2022-09-12T07:44:30.756Z,0.331253,204.94884,2022-06-14T21:54:04.120Z
44,dForce USD,USX,token-dforce-usd,peggedUSD,crypto-backed,Kava,5182.389513691887,32189750.806200907,1.007,0.6999999999999895,32415079.061844308,13716.76,2.71,-62.7211,2022-09-12T07:44:30.756Z,0.331253,204.94884,2022-06-14T21:54:04.120Z
44,dForce USD,USX,token-dforce-usd,peggedUSD,crypto-backed,Polygon,688911.025172205,32189750.806200907,1.007,0.6999999999999895,32415079.061844308,13716.76,2.71,-62.7211,2022-09-12T07:44:30.756Z,0.331253,204.94884,2022-06-14T21:54:04.120Z
44,dForce USD,USX,token-dforce-usd,peggedUSD,crypto-backed,Avalanche,0.0,32189750.806200907,1.007,0.6999999999999895,32415079.061844308,13716.76,2.71,-62.7211,2022-09-12T07:44:30.756Z,0.331253,204.94884,2022-06-14T21:54:04.120Z
44,dForce USD,USX,token-dforce-usd,peggedUSD,crypto-backed,Conflux,11403.432765105536,32189750.806200907,1.007,0.6999999999999895,32415079.061844308,13716.76,2.71,-62.7211,2022-09-12T07:44:30.756Z,0.331253,204.94884,2022-06-14T21:54:04.120Z
44,dForce USD,USX,token-dforce-usd,peggedUSD,crypto-backed,Arbitrum,8550075.667176351,32189750.806200907,1.007,0.6999999999999895,32415079.061844308,13716.76,2.71,-62.7211,2022-09-12T07:44:30.756Z,0.331253,204.94884,2022-06-14T21:54:04.120Z
49,Euro Tether,EURT,tether-eurt,peggedEUR,fiat-backed,Ethereum,,,1.071,,,1321237.0,1.31,-18.38038,2021-09-02T00:28:44.121Z,0.944541,12.95522,2022-09-27T16:30:27.333Z
49,Euro Tether,EURT,tether-eurt,peggedEUR,fiat-backed,Polygon,,,1.071,,,1321237.0,1.31,-18.38038,2021-09-02T00:28:44.121Z,0.944541,12.95522,2022-09-27T16:30:27.333Z
49,Euro Tether,EURT,tether-eurt,peggedEUR,fiat-backed,Omni,,,1.071,,,1321237.0,1.31,-18.38038,2021-09-02T00:28:44.121Z,0.944541,12.95522,2022-09-27T16:30:27.333Z
51,Stasis Euro,EURS,stasis-eurs,peggedEUR,fiat-backed,Ethereum,,,1.073,,,842779.0,1.79,-40.56479,2023-03-14T12:00:06.279Z,0.929636,14.64456,2022-11-10T13:44:54.149Z
51,Stasis Euro,EURS,stasis-eurs,peggedEUR,fiat-backed,Gnosis,,,1.073,,,842779.0,1.79,-40.56479,2023-03-14T12:00:06.279Z,0.929636,14.64456,2022-11-10T13:44:54.149Z
51,Stasis Euro,EURS,stasis-eurs,peggedEUR,fiat-backed,Algorand,,,1.073,,,842779.0,1.79,-40.56479,2023-03-14T12:00:06.279Z,0.929636,14.64456,2022-11-10T13:44:54.149Z
51,Stasis Euro,EURS,stasis-eurs,peggedEUR,fiat-backed,Polygon,,,1.073,,,842779.0,1.79,-40.56479,2023-03-14T12:00:06.279Z,0.929636,14.64456,2022-11-10T13:44:54.149Z
51,Stasis Euro,EURS,stasis-eurs,peggedEUR,fiat-backed,Everscale,,,1.073,,,842779.0,1.79,-40.56479,2023-03-14T12:00:06.279Z,0.929636,14.64456,2022-11-10T13:44:54.149Z
52,Celo Euro,CEUR,celo-euro,peggedEUR,algorithmic,Ethereum,,,1.065,,,67852.0,19.98,-94.66331,2022-10-31T22:18:55.837Z,0.718383,48.42833,2022-06-24T09:53:15.611Z
52,Celo Euro,CEUR,celo-euro,peggedEUR,algorithmic,Polygon,,,1.065,,,67852.0,19.98,-94.66331,2022-10-31T22:18:55.837Z,0.718383,48.42833,2022-06-24T09:53:15.611Z
52,Celo Euro,CEUR,celo-euro,peggedEUR,algorithmic,Solana,,,1.065,,,67852.0,19.98,-94.66331,2022-10-31T22:18:55.837Z,0.718383,48.42833,2022-06-24T09:53:15.611Z
52,Celo Euro,CEUR,celo-euro,peggedEUR,algorithmic,Celo,,,1.065,,,67852.0,19.98,-94.66331,2022-10-31T22:18:55.837Z,0.718383,48.42833,2022-06-24T09:53:15.611Z
53,sEUR,SEUR,seur,peggedEUR,crypto-backed,Optimism,,,1.11,,,42807.0,1.39,-23.42995,2021-02-10T13:46:59.249Z,0.495637,115.01306,2022-06-27T08:25:23.769Z
53,sEUR,SEUR,seur,peggedEUR,crypto-backed,Ethereum,,,1.11,,,42807.0,1.39,-23.42995,2021-02-10T13:46:59.249Z,0.495637,115.01306,2022-06-27T08:25:23.769Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,Optimism,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,zkSync Lite,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,Ethereum,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,Aurora,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,Polygon,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,Solana,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,Arbitrum,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,Fuse,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
55,agEUR,AGEUR,ageur,peggedEUR,crypto-backed,Fantom,,,1.067,,,2472125.0,1.2,-11.09338,2022-02-07T07:32:13.679Z,0.640182,66.31834,2023-03-15T02:32:40.142Z
56,Parallel,PAR,par-stablecoin,peggedEUR,crypto-backed,Ethereum,,,1.066,,,16238.37,5.6,-81.01803,2023-05-29T09:51:15.002Z,0.698888,52.21319,2022-07-18T11:18:53.955Z
56,Parallel,PAR,par-stablecoin,peggedEUR,crypto-backed,Polygon,,,1.066,,,16238.37,5.6,-81.01803,2023-05-29T09:51:15.002Z,0.698888,52.21319,2022-07-18T11:18:53.955Z
56,Parallel,PAR,par-stablecoin,peggedEUR,crypto-backed,Fantom,,,1.066,,,16238.37,5.6,-81.01803,2023-05-29T09:51:15.002Z,0.698888,52.21319,2022-07-18T11:18:53.955Z
67,Bean,BEAN,bean,peggedUSD,algorithmic,Ethereum,35747237.893564,35747237.893564,1.002,0.20000000000000018,35818732.369351126,4184.25,1.45,-30.82644,2021-11-24T22:03:18.056Z,0.00103288,96740.16551,2022-06-22T20:43:19.021Z
71,Vesta Stable,VST,vesta-stable,peggedUSD,crypto-backed,Arbitrum,5509115.661429119,5509115.661429119,1.004,0.40000000000000036,5531152.124074835,107725.0,1.12,-10.12578,2023-01-04T09:34:53.086Z,0.869203,15.68264,2023-03-11T07:52:02.588Z
79,HAY,HAY,helio-protocol-hay,peggedUSD,crypto-backed,BSC,38850543.55998534,38850543.55998534,0.999328,-0.06720000000000059,38824435.99471303,724820.0,2.0,-50.00586,2022-08-25T12:10:21.873Z,0.208609,379.62982,2022-12-02T02:43:06.227Z
84,BOB,BOB,bob,peggedUSD,crypto-backed,BSC,7.997377913108631,1396610.740525243,0.99995,-0.004999999999999449,1396540.9099882168,1110402.0,1.051,-4.81984,2022-09-19T14:29:47.704Z,0.872719,14.58267,2023-03-11T08:19:43.904Z
84,BOB,BOB,bob,peggedUSD,crypto-backed,Optimism,88.405895,1396610.740525243,0.99995,-0.004999999999999449,1396540.9099882168,1110402.0,1.051,-4.81984,2022-09-19T14:29:47.704Z,0.872719,14.58267,2023-03-11T08:19:43.904Z
84,BOB,BOB,bob,peggedUSD,crypto-backed,Ethereum,14270.005372019998,1396610.740525243,0.99995,-0.004999999999999449,1396540.9099882168,1110402.0,1.051,-4.81984,2022-09-19T14:29:47.704Z,0.872719,14.58267,2023-03-11T08:19:43.904Z
84,BOB,BOB,bob,peggedUSD,crypto-backed,Polygon,1376511.2418803098,1396610.740525243,0.99995,-0.004999999999999449,1396540.9099882168,1110402.0,1.051,-4.81984,2022-09-19T14:29:47.704Z,0.872719,14.58267,2023-03-11T08:19:43.904Z
84,BOB,BOB,bob,peggedUSD,crypto-backed,Arbitrum,5733.09,1396610.740525243,0.99995,-0.004999999999999449,1396540.9099882168,1110402.0,1.051,-4.81984,2022-09-19T14:29:47.704Z,0.872719,14.58267,2023-03-11T08:19:43.904Z
93,Djed StableCoin,DJED,djed,peggedUSD,crypto-backed,Cardano,3750821.4244384766,3750821.4244384766,1.018,1.8000000000000016,3818336.2100783694,113340.0,1.26,-19.3265,2023-07-13T17:36:19.552Z,0.128663,687.5073,2023-03-01T13:50:30.768Z
96,Coin98 Dollar,CUSD,coin98-dollar,peggedUSD,crypto-backed,BSC,437780.4803642781,879944.932160278,0.984271,-1.5728999999999993,866104.2783223289,1467.17,1.089,-9.39259,2023-03-29T17:30:27.667Z,0.833101,18.43384,2023-07-07T01:20:47.500Z
96,Coin98 Dollar,CUSD,coin98-dollar,peggedUSD,crypto-backed,Ethereum,436582.154271,879944.932160278,0.984271,-1.5728999999999993,866104.2783223289,1467.17,1.089,-9.39259,2023-03-29T17:30:27.667Z,0.833101,18.43384,2023-07-07T01:20:47.500Z
96,Coin98 Dollar,CUSD,coin98-dollar,peggedUSD,crypto-backed,Solana,5582.297525,879944.932160278,0.984271,-1.5728999999999993,866104.2783223289,1467.17,1.089,-9.39259,2023-03-29T17:30:27.667Z,0.833101,18.43384,2023-07-07T01:20:47.500Z
101,Monerium EUR emoney,EURE,monerium-eur-money,peggedEUR,fiat-backed,Ethereum,,,1.069,,,48296.0,1.19,-10.32262,2023-07-27T06:18:54.954Z,0.951958,12.54197,2022-09-06T17:31:09.870Z
101,Monerium EUR emoney,EURE,monerium-eur-money,peggedEUR,fiat-backed,Gnosis,,,1.069,,,48296.0,1.19,-10.32262,2023-07-27T06:18:54.954Z,0.951958,12.54197,2022-09-06T17:31:09.870Z
101,Monerium EUR emoney,EURE,monerium-eur-money,peggedEUR,fiat-backed,Algorand,,,1.069,,,48296.0,1.19,-10.32262,2023-07-27T06:18:54.954Z,0.951958,12.54197,2022-09-06T17:31:09.870Z
101,Monerium EUR emoney,EURE,monerium-eur-money,peggedEUR,fiat-backed,Polygon,,,1.069,,,48296.0,1.19,-10.32262,2023-07-27T06:18:54.954Z,0.951958,12.54197,2022-09-06T17:31:09.870Z
102,Offshift anonUSD,ANONUSD,offshift-anonusd,peggedUSD,algorithmic,Ethereum,26074.887584559438,26074.887584559438,0.944066,-5.593400000000004,24616.414822404688,696.56,1.14,-17.34719,2023-03-13T19:10:51.345Z,0.868991,8.63933,2023-03-29T19:49:36.781Z
109,eUSD,EUSD,eusd-27a558b0-8b5b-4225-a614-63539da936f4,peggedUSD,crypto-backed,Ethereum,28688328.59670904,28688328.59670904,1.047,4.699999999999993,30036680.040754363,888915.0,1.33,-21.5553,2023-06-16T22:52:47.254Z,0.961065,8.92931,2023-05-22T06:09:15.623Z
110,crvUSD,crvUSD,crvusd,peggedUSD,crypto-backed,Ethereum,104544383.76477802,104544383.76477802,0.99615,-0.385000000000002,104141887.88728362,3965180.0,1.013,-1.63286,2023-07-06T12:00:43.404Z,0.949016,4.98027,2023-08-08T06:24:06.210Z
115,R,R,r,peggedUSD,crypto-backed,Ethereum,22390876.394064236,22390876.394064236,0.998365,-0.1635000000000053,22354267.31115994,6820157.0,1.037,-3.75157,2023-06-05T08:42:00.745Z,0.946873,5.43882,2023-06-01T20:00:21.485Z
119,First Digital USD,FDUSD,first-digital-usd,peggedUSD,fiat-backed,BSC,25080728.880000003,394063096.71999997,0.997381,-0.2619000000000038,393031045.46969026,466485385.0,1.026,-2.37752,2023-08-17T23:15:16.752Z,0.942129,6.26753,2023-08-17T21:55:41.478Z
